OpenROAD v2.0-11432-gead3236e5 
This program is licensed under the BSD-3 license. See the LICENSE file for details.
Components of this program may be licensed under more restrictive licenses which must be honored.
clock_tree_synthesis -sink_clustering_enable -balance_levels
[INFO CTS-0050] Root buffer is sky130_fd_sc_hd__clkbuf_16.
[INFO CTS-0051] Sink buffer is sky130_fd_sc_hd__clkbuf_16.
[INFO CTS-0052] The following clock buffers will be used for CTS:
                    sky130_fd_sc_hd__clkbuf_16
[INFO CTS-0049] Characterization buffer is sky130_fd_sc_hd__clkbuf_16.
[INFO CTS-0039] Number of created patterns = 4200.
[INFO CTS-0084] Compiling LUT.
Min. len    Max. len    Min. cap    Max. cap    Min. slew   Max. slew
2           8           1           20          1           7           
[WARNING CTS-0043] 560 wires are pure wire and no slew degradation.
TritonCTS forced slew degradation on these wires.
[INFO CTS-0046]     Number of wire segments: 4200.
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[47\].W.B1.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1317245, 629620), (1325525, 654220)].
[INFO CTS-0024]  Normalized sink region: [(96.8562, 46.2956), (97.4651, 48.1044)].
[INFO CTS-0025]     Width:  0.6088.
[INFO CTS-0026]     Height: 1.8088.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 4
    Sub-region size: 0.6088 X 0.9044
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[47\].W.B0.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1253305, 643340), (1261585, 673140)].
[INFO CTS-0024]  Normalized sink region: [(92.1548, 47.3044), (92.7636, 49.4956)].
[INFO CTS-0025]     Width:  0.6088.
[INFO CTS-0026]     Height: 2.1912.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 4
    Sub-region size: 0.6088 X 1.0956
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[46\].W.B3.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1297005, 637900), (1304365, 659660)].
[INFO CTS-0024]  Normalized sink region: [(95.368, 46.9044), (95.9092, 48.5044)].
[INFO CTS-0025]     Width:  0.5412.
[INFO CTS-0026]     Height: 1.6000.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 4
    Sub-region size: 0.5412 X 0.8000
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[46\].W.B2.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1290565, 665100), (1298385, 697740)].
[INFO CTS-0024]  Normalized sink region: [(94.8945, 48.9044), (95.4695, 51.3044)].
[INFO CTS-0025]     Width:  0.5750.
[INFO CTS-0026]     Height: 2.4000.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 4
    Sub-region size: 0.5750 X 1.2000
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[46\].W.B1.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1304365, 656820), (1330125, 673140)].
[INFO CTS-0024]  Normalized sink region: [(95.9092, 48.2956), (97.8033, 49.4956)].
[INFO CTS-0025]     Width:  1.8941.
[INFO CTS-0026]     Height: 1.2000.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Horizontal
    Sinks per sub-region: 4
    Sub-region size: 0.9471 X 1.2000
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[46\].W.B0.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1271245, 640500), (1280445, 667700)].
[INFO CTS-0024]  Normalized sink region: [(93.4739, 47.0956), (94.1504, 49.0956)].
[INFO CTS-0025]     Width:  0.6765.
[INFO CTS-0026]     Height: 2.0000.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 4
    Sub-region size: 0.6765 X 1.0000
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[45\].W.B3.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1302525, 602420), (1312185, 624180)].
[INFO CTS-0024]  Normalized sink region: [(95.7739, 44.2956), (96.4842, 45.8956)].
[INFO CTS-0025]     Width:  0.7103.
[INFO CTS-0026]     Height: 1.6000.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 4
    Sub-region size: 0.7103 X 0.8000
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[45\].W.B2.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1229385, 569780), (1239045, 596980)].
[INFO CTS-0024]  Normalized sink region: [(90.396, 41.8956), (91.1062, 43.8956)].
[INFO CTS-0025]     Width:  0.7103.
[INFO CTS-0026]     Height: 2.0000.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 4
    Sub-region size: 0.7103 X 1.0000
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[45\].W.B1.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1235365, 618740), (1243185, 645940)].
[INFO CTS-0024]  Normalized sink region: [(90.8357, 45.4956), (91.4107, 47.4956)].
[INFO CTS-0025]     Width:  0.5750.
[INFO CTS-0026]     Height: 2.0000.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 4
    Sub-region size: 0.5750 X 1.0000
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[45\].W.B0.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1216965, 607860), (1225245, 637900)].
[INFO CTS-0024]  Normalized sink region: [(89.4827, 44.6956), (90.0915, 46.9044)].
[INFO CTS-0025]     Width:  0.6088.
[INFO CTS-0026]     Height: 2.2088.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 4
    Sub-region size: 0.6088 X 1.1044
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[44\].W.B3.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1257905, 594380), (1266645, 618740)].
[INFO CTS-0024]  Normalized sink region: [(92.493, 43.7044), (93.1357, 45.4956)].
[INFO CTS-0025]     Width:  0.6426.
[INFO CTS-0026]     Height: 1.7912.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 4
    Sub-region size: 0.6426 X 0.8956
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
 Out of 8 sinks, 1 sinks closer to other cluster.
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[44\].W.B2.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1285045, 578060), (1299765, 602420)].
[INFO CTS-0024]  Normalized sink region: [(94.4886, 42.5044), (95.571, 44.2956)].
[INFO CTS-0025]     Width:  1.0824.
[INFO CTS-0026]     Height: 1.7912.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 4
    Sub-region size: 1.0824 X 0.8956
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[44\].W.B1.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1304365, 578060), (1318165, 599820)].
[INFO CTS-0024]  Normalized sink region: [(95.9092, 42.5044), (96.9239, 44.1044)].
[INFO CTS-0025]     Width:  1.0147.
[INFO CTS-0026]     Height: 1.6000.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 4
    Sub-region size: 1.0147 X 0.8000
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[44\].W.B0.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1275845, 586100), (1278605, 621580)].
[INFO CTS-0024]  Normalized sink region: [(93.8121, 43.0956), (94.0151, 45.7044)].
[INFO CTS-0025]     Width:  0.2029.
[INFO CTS-0026]     Height: 2.6088.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 4
    Sub-region size: 0.2029 X 1.3044
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[43\].W.B3.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1249165, 529100), (1257905, 558900)].
[INFO CTS-0024]  Normalized sink region: [(91.8504, 38.9044), (92.493, 41.0956)].
[INFO CTS-0025]     Width:  0.6426.
[INFO CTS-0026]     Height: 2.1912.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 4
    Sub-region size: 0.6426 X 1.0956
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[43\].W.B2.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1221565, 545420), (1244565, 561740)].
[INFO CTS-0024]  Normalized sink region: [(89.821, 40.1044), (91.5121, 41.3044)].
[INFO CTS-0025]     Width:  1.6912.
[INFO CTS-0026]     Height: 1.2000.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Horizontal
    Sinks per sub-region: 4
    Sub-region size: 0.8456 X 1.2000
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[43\].W.B1.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1246865, 561740), (1269335, 583500)].
[INFO CTS-0024]  Normalized sink region: [(91.6812, 41.3044), (93.3335, 42.9044)].
[INFO CTS-0025]     Width:  1.6522.
[INFO CTS-0026]     Height: 1.6000.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Horizontal
    Sinks per sub-region: 4
    Sub-region size: 0.8261 X 1.6000
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[43\].W.B0.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1239505, 586100), (1250545, 616140)].
[INFO CTS-0024]  Normalized sink region: [(91.1401, 43.0956), (91.9518, 45.3044)].
[INFO CTS-0025]     Width:  0.8118.
[INFO CTS-0026]     Height: 2.2088.
[WARNING CTS-0045] Creating fake entries in the LUT.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 4
    Sub-region size: 0.8118 X 1.1044
[INFO CTS-0034]     Segment length (rounded): 1.
    Key: 4284 inSlew: 1 inCap: 1 outSlew: 2 load: 1 length: 1 delay: 1
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 8.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net COLUMN\[3\].RAMCOLS.B_0_2.WORD\[42\].W.B3.GCLK.
[INFO CTS-0028]  Total number of sinks: 8.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0023]  Original sink region: [(1259285, 746700), (1270785, 773900)].
[INFO CTS-0024]  Normalized sink region: [(92.5945, 54.9044), (93.4401, 56.9044)].
[INFO CTS-0025]     Width:  0.8456.
[INFO CTS-0026]     Height: 2.0000.
[WARNING CTS-0045] Creating fake entries in the LUT.
